Tournament,Stage,Match Type,Match Name,Team,Action,Map,tournament
VCT 2025: China Stage 1,Group Stage,Week 3,Wolves Esports vs Xi Lai Gaming,Wolves Esports,ban,Split,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,TYLOO vs Titan Esports Club,Titan Esports Club,ban,Pearl,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,TYLOO vs Titan Esports Club,TYLOO,ban,Ascent,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,TYLOO vs Titan Esports Club,Titan Esports Club,pick,Fracture,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,TYLOO vs Titan Esports Club,TYLOO,pick,Icebox,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,TYLOO vs Titan Esports Club,Titan Esports Club,ban,Haven,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,TYLOO vs Titan Esports Club,TYLOO,ban,Lotus,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,Dragon Ranger Gaming vs EDward Gaming,EDward Gaming,ban,Lotus,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,Dragon Ranger Gaming vs EDward Gaming,Dragon Ranger Gaming,ban,Haven,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,Dragon Ranger Gaming vs EDward Gaming,EDward Gaming,pick,Icebox,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,Dragon Ranger Gaming vs EDward Gaming,Dragon Ranger Gaming,pick,Ascent,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,Dragon Ranger Gaming vs EDward Gaming,EDward Gaming,ban,Fracture,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,Dragon Ranger Gaming vs EDward Gaming,Dragon Ranger Gaming,ban,Split,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,Nova Esports vs FunPlus Phoenix,FunPlus Phoenix,ban,Fracture,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,Nova Esports vs FunPlus Phoenix,Nova Esports,ban,Haven,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,Nova Esports vs FunPlus Phoenix,FunPlus Phoenix,pick,Icebox,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,Nova Esports vs FunPlus Phoenix,Nova Esports,pick,Split,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,Nova Esports vs FunPlus Phoenix,FunPlus Phoenix,ban,Lotus,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,Nova Esports vs FunPlus Phoenix,Nova Esports,ban,Pearl,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,All Gamers vs Bilibili Gaming,Bilibili Gaming,ban,Lotus,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,All Gamers vs Bilibili Gaming,All Gamers,ban,Haven,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,All Gamers vs Bilibili Gaming,Bilibili Gaming,pick,Pearl,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,All Gamers vs Bilibili Gaming,All Gamers,pick,Fracture,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,All Gamers vs Bilibili Gaming,Bilibili Gaming,ban,Icebox,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 3,All Gamers vs Bilibili Gaming,All Gamers,ban,Split,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,FunPlus Phoenix vs Dragon Ranger Gaming,Dragon Ranger Gaming,ban,Icebox,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,FunPlus Phoenix vs Dragon Ranger Gaming,FunPlus Phoenix,ban,Lotus,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,FunPlus Phoenix vs Dragon Ranger Gaming,Dragon Ranger Gaming,pick,Ascent,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,FunPlus Phoenix vs Dragon Ranger Gaming,FunPlus Phoenix,pick,Haven,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,FunPlus Phoenix vs Dragon Ranger Gaming,Dragon Ranger Gaming,ban,Split,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,FunPlus Phoenix vs Dragon Ranger Gaming,FunPlus Phoenix,ban,Fracture,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,Bilibili Gaming vs Wolves Esports,Wolves Esports,ban,Pearl,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,Bilibili Gaming vs Wolves Esports,Bilibili Gaming,ban,Icebox,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,Bilibili Gaming vs Wolves Esports,Wolves Esports,pick,Lotus,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,Bilibili Gaming vs Wolves Esports,Bilibili Gaming,pick,Haven,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,Bilibili Gaming vs Wolves Esports,Wolves Esports,ban,Fracture,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,Bilibili Gaming vs Wolves Esports,Bilibili Gaming,ban,Split,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,All Gamers vs JDG Esports,All Gamers,ban,Haven,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,All Gamers vs JDG Esports,JDG Esports,ban,Ascent,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,All Gamers vs JDG Esports,All Gamers,pick,Split,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,All Gamers vs JDG Esports,JDG Esports,pick,Pearl,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,All Gamers vs JDG Esports,All Gamers,ban,Icebox,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,All Gamers vs JDG Esports,JDG Esports,ban,Lotus,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,EDward Gaming vs Titan Esports Club,EDward Gaming,ban,Fracture,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,EDward Gaming vs Titan Esports Club,Titan Esports Club,ban,Pearl,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,EDward Gaming vs Titan Esports Club,EDward Gaming,pick,Lotus,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,EDward Gaming vs Titan Esports Club,Titan Esports Club,pick,Icebox,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,EDward Gaming vs Titan Esports Club,EDward Gaming,ban,Split,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,EDward Gaming vs Titan Esports Club,Titan Esports Club,ban,Ascent,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,Nova Esports vs TYLOO,Nova Esports,ban,Haven,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,Nova Esports vs TYLOO,TYLOO,ban,Ascent,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,Nova Esports vs TYLOO,Nova Esports,pick,Split,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,Nova Esports vs TYLOO,TYLOO,pick,Icebox,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,Nova Esports vs TYLOO,Nova Esports,ban,Fracture,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,Nova Esports vs TYLOO,TYLOO,ban,Lotus,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,Trace Esports vs Xi Lai Gaming,Trace Esports,ban,Icebox,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,Trace Esports vs Xi Lai Gaming,Xi Lai Gaming,ban,Ascent,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,Trace Esports vs Xi Lai Gaming,Trace Esports,pick,Split,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,Trace Esports vs Xi Lai Gaming,Xi Lai Gaming,pick,Lotus,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,Trace Esports vs Xi Lai Gaming,Trace Esports,ban,Haven,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 4,Trace Esports vs Xi Lai Gaming,Xi Lai Gaming,ban,Fracture,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,JDG Esports vs Xi Lai Gaming,Xi Lai Gaming,ban,Haven,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,JDG Esports vs Xi Lai Gaming,JDG Esports,ban,Ascent,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,JDG Esports vs Xi Lai Gaming,Xi Lai Gaming,pick,Lotus,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,JDG Esports vs Xi Lai Gaming,JDG Esports,pick,Icebox,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,JDG Esports vs Xi Lai Gaming,Xi Lai Gaming,ban,Split,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,JDG Esports vs Xi Lai Gaming,JDG Esports,ban,Pearl,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Dragon Ranger Gaming vs TYLOO,Dragon Ranger Gaming,ban,Icebox,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Dragon Ranger Gaming vs TYLOO,TYLOO,ban,Ascent,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Dragon Ranger Gaming vs TYLOO,Dragon Ranger Gaming,pick,Haven,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Dragon Ranger Gaming vs TYLOO,TYLOO,pick,Split,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Dragon Ranger Gaming vs TYLOO,Dragon Ranger Gaming,ban,Pearl,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Dragon Ranger Gaming vs TYLOO,TYLOO,ban,Lotus,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Wolves Esports vs All Gamers,Wolves Esports,ban,Split,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Wolves Esports vs All Gamers,All Gamers,ban,Haven,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Wolves Esports vs All Gamers,Wolves Esports,pick,Pearl,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Wolves Esports vs All Gamers,All Gamers,pick,Fracture,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Wolves Esports vs All Gamers,Wolves Esports,ban,Ascent,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Wolves Esports vs All Gamers,All Gamers,ban,Icebox,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Bilibili Gaming vs Trace Esports,Bilibili Gaming,ban,Lotus,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Bilibili Gaming vs Trace Esports,Trace Esports,ban,Icebox,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Bilibili Gaming vs Trace Esports,Bilibili Gaming,pick,Haven,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Bilibili Gaming vs Trace Esports,Trace Esports,pick,Ascent,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Bilibili Gaming vs Trace Esports,Bilibili Gaming,ban,Fracture,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Bilibili Gaming vs Trace Esports,Trace Esports,ban,Pearl,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Titan Esports Club vs Nova Esports,Titan Esports Club,ban,Pearl,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Titan Esports Club vs Nova Esports,Nova Esports,ban,Haven,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Titan Esports Club vs Nova Esports,Titan Esports Club,pick,Fracture,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Titan Esports Club vs Nova Esports,Nova Esports,pick,Split,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Titan Esports Club vs Nova Esports,Titan Esports Club,ban,Ascent,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,Titan Esports Club vs Nova Esports,Nova Esports,ban,Icebox,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,EDward Gaming vs FunPlus Phoenix,EDward Gaming,ban,Lotus,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,EDward Gaming vs FunPlus Phoenix,FunPlus Phoenix,ban,Haven,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,EDward Gaming vs FunPlus Phoenix,EDward Gaming,pick,Split,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,EDward Gaming vs FunPlus Phoenix,FunPlus Phoenix,pick,Fracture,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,EDward Gaming vs FunPlus Phoenix,EDward Gaming,ban,Icebox,vct_2025
VCT 2025: China Stage 1,Group Stage,Week 5,EDward Gaming vs FunPlus Phoenix,FunPlus Phoenix,ban,Ascent,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Round 1,Titan Esports Club vs Wolves Esports,Wolves Esports,ban,Fracture,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Round 1,Titan Esports Club vs Wolves Esports,Titan Esports Club,ban,Pearl,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Round 1,Titan Esports Club vs Wolves Esports,Titan Esports Club,pick,Haven,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Round 1,Titan Esports Club vs Wolves Esports,Wolves Esports,pick,Icebox,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Round 1,Titan Esports Club vs Wolves Esports,Titan Esports Club,ban,Lotus,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Round 1,Titan Esports Club vs Wolves Esports,Wolves Esports,ban,Ascent,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Round 1,Xi Lai Gaming vs Nova Esports,Xi Lai Gaming,ban,Split,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Round 1,Xi Lai Gaming vs Nova Esports,Nova Esports,ban,Haven,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Round 1,Xi Lai Gaming vs Nova Esports,Xi Lai Gaming,pick,Lotus,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Round 1,Xi Lai Gaming vs Nova Esports,Nova Esports,pick,Ascent,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Round 1,Xi Lai Gaming vs Nova Esports,Xi Lai Gaming,ban,Pearl,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Round 1,Xi Lai Gaming vs Nova Esports,Nova Esports,ban,Fracture,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 1,Titan Esports Club vs Dragon Ranger Gaming,Dragon Ranger Gaming,ban,Icebox,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 1,Titan Esports Club vs Dragon Ranger Gaming,Titan Esports Club,ban,Pearl,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 1,Titan Esports Club vs Dragon Ranger Gaming,Dragon Ranger Gaming,pick,Ascent,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 1,Titan Esports Club vs Dragon Ranger Gaming,Titan Esports Club,pick,Fracture,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 1,Titan Esports Club vs Dragon Ranger Gaming,Dragon Ranger Gaming,ban,Split,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 1,Titan Esports Club vs Dragon Ranger Gaming,Titan Esports Club,ban,Haven,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 1,Nova Esports vs Trace Esports,Nova Esports,ban,Haven,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 1,Nova Esports vs Trace Esports,Trace Esports,ban,Icebox,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 1,Nova Esports vs Trace Esports,Nova Esports,pick,Split,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 1,Nova Esports vs Trace Esports,Trace Esports,pick,Lotus,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 1,Nova Esports vs Trace Esports,Nova Esports,ban,Fracture,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 1,Nova Esports vs Trace Esports,Trace Esports,ban,Ascent,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Semifinals,Bilibili Gaming vs Wolves Esports,Wolves Esports,ban,Ascent,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Semifinals,Bilibili Gaming vs Wolves Esports,Bilibili Gaming,ban,Lotus,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Semifinals,Bilibili Gaming vs Wolves Esports,Wolves Esports,pick,Split,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Semifinals,Bilibili Gaming vs Wolves Esports,Bilibili Gaming,pick,Haven,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Semifinals,Bilibili Gaming vs Wolves Esports,Wolves Esports,ban,Fracture,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Semifinals,Bilibili Gaming vs Wolves Esports,Bilibili Gaming,ban,Pearl,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Semifinals,EDward Gaming vs Xi Lai Gaming,Xi Lai Gaming,ban,Split,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Semifinals,EDward Gaming vs Xi Lai Gaming,EDward Gaming,ban,Icebox,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Semifinals,EDward Gaming vs Xi Lai Gaming,Xi Lai Gaming,pick,Lotus,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Semifinals,EDward Gaming vs Xi Lai Gaming,EDward Gaming,pick,Haven,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Semifinals,EDward Gaming vs Xi Lai Gaming,Xi Lai Gaming,ban,Pearl,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Semifinals,EDward Gaming vs Xi Lai Gaming,EDward Gaming,ban,Ascent,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 2,Bilibili Gaming vs Trace Esports,Bilibili Gaming,ban,Split,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 2,Bilibili Gaming vs Trace Esports,Trace Esports,ban,Icebox,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 2,Bilibili Gaming vs Trace Esports,Bilibili Gaming,pick,Fracture,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 2,Bilibili Gaming vs Trace Esports,Trace Esports,pick,Lotus,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 2,Bilibili Gaming vs Trace Esports,Bilibili Gaming,ban,Pearl,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 2,Bilibili Gaming vs Trace Esports,Trace Esports,ban,Ascent,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 2,EDward Gaming vs Dragon Ranger Gaming,Dragon Ranger Gaming,ban,Icebox,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 2,EDward Gaming vs Dragon Ranger Gaming,EDward Gaming,ban,Fracture,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 2,EDward Gaming vs Dragon Ranger Gaming,Dragon Ranger Gaming,pick,Lotus,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 2,EDward Gaming vs Dragon Ranger Gaming,EDward Gaming,pick,Split,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 2,EDward Gaming vs Dragon Ranger Gaming,Dragon Ranger Gaming,ban,Haven,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 2,EDward Gaming vs Dragon Ranger Gaming,EDward Gaming,ban,Pearl,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Final,Wolves Esports vs Xi Lai Gaming,Wolves Esports,ban,Fracture,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Final,Wolves Esports vs Xi Lai Gaming,Xi Lai Gaming,ban,Split,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Final,Wolves Esports vs Xi Lai Gaming,Wolves Esports,pick,Pearl,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Final,Wolves Esports vs Xi Lai Gaming,Xi Lai Gaming,pick,Lotus,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Final,Wolves Esports vs Xi Lai Gaming,Wolves Esports,ban,Haven,vct_2025
VCT 2025: China Stage 1,Playoffs,Upper Final,Wolves Esports vs Xi Lai Gaming,Xi Lai Gaming,ban,Icebox,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 3,EDward Gaming vs Bilibili Gaming,Bilibili Gaming,ban,Split,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 3,EDward Gaming vs Bilibili Gaming,EDward Gaming,ban,Ascent,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 3,EDward Gaming vs Bilibili Gaming,Bilibili Gaming,pick,Fracture,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 3,EDward Gaming vs Bilibili Gaming,EDward Gaming,pick,Icebox,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 3,EDward Gaming vs Bilibili Gaming,Bilibili Gaming,ban,Haven,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Round 3,EDward Gaming vs Bilibili Gaming,EDward Gaming,ban,Lotus,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Final,Wolves Esports vs Bilibili Gaming,Bilibili Gaming,ban,Split,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Final,Wolves Esports vs Bilibili Gaming,Wolves Esports,ban,Fracture,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Final,Wolves Esports vs Bilibili Gaming,Bilibili Gaming,pick,Pearl,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Final,Wolves Esports vs Bilibili Gaming,Wolves Esports,pick,Lotus,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Final,Wolves Esports vs Bilibili Gaming,Bilibili Gaming,pick,Icebox,vct_2025
VCT 2025: China Stage 1,Playoffs,Lower Final,Wolves Esports vs Bilibili Gaming,Wolves Esports,pick,Haven,vct_2025
VCT 2025: China Stage 1,Playoffs,Grand Final,Xi Lai Gaming vs Bilibili Gaming,Xi Lai Gaming,ban,Split,vct_2025
VCT 2025: China Stage 1,Playoffs,Grand Final,Xi Lai Gaming vs Bilibili Gaming,Xi Lai Gaming,ban,Icebox,vct_2025
VCT 2025: China Stage 1,Playoffs,Grand Final,Xi Lai Gaming vs Bilibili Gaming,Bilibili Gaming,pick,Fracture,vct_2025
VCT 2025: China Stage 1,Playoffs,Grand Final,Xi Lai Gaming vs Bilibili Gaming,Xi Lai Gaming,pick,Lotus,vct_2025
VCT 2025: China Stage 1,Playoffs,Grand Final,Xi Lai Gaming vs Bilibili Gaming,Bilibili Gaming,pick,Pearl,vct_2025
VCT 2025: China Stage 1,Playoffs,Grand Final,Xi Lai Gaming vs Bilibili Gaming,Xi Lai Gaming,pick,Haven,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,Cloud9 vs NRG,Mega Minors,ban,Split,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,Cloud9 vs NRG,Cloud9,ban,Haven,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,Cloud9 vs NRG,Mega Minors,pick,Lotus,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,Cloud9 vs NRG,Cloud9,pick,Fracture,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,Cloud9 vs NRG,Mega Minors,ban,Icebox,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,Cloud9 vs NRG,Cloud9,ban,Ascent,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,KRÜ Esports vs LOUD,KRÜ Esports,ban,Ascent,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,KRÜ Esports vs LOUD,LOUD,ban,Icebox,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,KRÜ Esports vs LOUD,KRÜ Esports,pick,Fracture,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,KRÜ Esports vs LOUD,LOUD,pick,Haven,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,KRÜ Esports vs LOUD,KRÜ Esports,ban,Pearl,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,KRÜ Esports vs LOUD,LOUD,ban,Lotus,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,G2 Esports vs FURIA,G2 Esports,ban,Fracture,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,G2 Esports vs FURIA,FURIA,ban,Icebox,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,G2 Esports vs FURIA,G2 Esports,pick,Lotus,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,G2 Esports vs FURIA,FURIA,pick,Ascent,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,G2 Esports vs FURIA,G2 Esports,ban,Haven,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,G2 Esports vs FURIA,FURIA,ban,Pearl,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,MIBR vs LEVIATÁN,LEVIATÁN,ban,Pearl,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,MIBR vs LEVIATÁN,MIBR,ban,Fracture,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,MIBR vs LEVIATÁN,LEVIATÁN,pick,Split,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,MIBR vs LEVIATÁN,MIBR,pick,Icebox,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,MIBR vs LEVIATÁN,LEVIATÁN,ban,Lotus,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,MIBR vs LEVIATÁN,MIBR,ban,Haven,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,2Game Esports vs Evil Geniuses,2Game Esports,ban,Fracture,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,2Game Esports vs Evil Geniuses,Evil Geniuses,ban,Ascent,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,2Game Esports vs Evil Geniuses,2Game Esports,pick,Haven,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,2Game Esports vs Evil Geniuses,Evil Geniuses,pick,Lotus,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,2Game Esports vs Evil Geniuses,2Game Esports,ban,Pearl,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,2Game Esports vs Evil Geniuses,Evil Geniuses,ban,Icebox,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,Sentinels vs 100 Thieves,Sentinels,ban,Fracture,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,Sentinels vs 100 Thieves,100 Thieves,ban,Lotus,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,Sentinels vs 100 Thieves,Sentinels,pick,Pearl,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,Sentinels vs 100 Thieves,100 Thieves,pick,Haven,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,Sentinels vs 100 Thieves,Sentinels,ban,Ascent,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 1,Sentinels vs 100 Thieves,100 Thieves,ban,Icebox,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 2,NRG vs FURIA,Mega Minors,ban,Split,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 2,NRG vs FURIA,FURIA,ban,Icebox,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 2,NRG vs FURIA,Mega Minors,pick,Lotus,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 2,NRG vs FURIA,FURIA,pick,Pearl,vct_2025
VCT 2025: Americas Stage 1,Group Stage,Week 2,NRG vs FURIA,Mega Minors,ban,Haven,vct_2025
