Tournament,Stage,Match Type,Match Name,Team A,Team B,Team A Score,Team B Score,Match Result,tournament,ta_avg_rating,ta_avg_acs,ta_avg_kd,ta_avg_adr,ta_avg_fk,ta_avg_hs,ta_eco_$ (won),ta_eco_$$ (won),ta_eco_$$$ (won),ta_eco_Eco (won),ta_eco_Pistol Won,ta_total_2k,ta_total_3k,ta_total_4k,ta_total_5k,ta_total_clutches,ta_draft_ban,ta_draft_pick,tb_avg_rating,tb_avg_acs,tb_avg_kd,tb_avg_adr,tb_avg_fk,tb_avg_hs,tb_eco_$ (won),tb_eco_$$ (won),tb_eco_$$$ (won),tb_eco_Eco (won),tb_eco_Pistol Won,tb_total_2k,tb_total_3k,tb_total_4k,tb_total_5k,tb_total_clutches,tb_draft_ban,tb_draft_pick
Valorant Masters Toronto 2025,Swiss Stage,Round 1,Bilibili Gaming vs Team Liquid,Bilibili Gaming,Team Liquid,2,1,Bilibili Gaming won,vct_2025,1.109,204.6,2.4,137.1,4.0,27.35,0.0,16.0,58.0,6.0,6.0,104.0,34.0,4.0,0.0,4.0,2.0,1.0,0.931,182.8,-2.5,123.5,3.6,35.35,4.0,12.0,50.0,6.0,6.0,90.0,28.0,4.0,0.0,6.0,2.0,1.0
Valorant Masters Toronto 2025,Swiss Stage,Round 1,Sentinels vs Wolves Esports,Sentinels,Wolves Esports,2,0,Sentinels won,vct_2025,1.1186666666666667,200.8,2.6666666666666665,129.33333333333334,2.4,27.133333333333333,0.0,14.0,34.0,4.0,4.0,54.0,22.0,2.0,0.0,0.0,2.0,1.0,0.8806666666666667,179.4,-2.6666666666666665,119.73333333333333,3.6,24.666666666666668,0.0,18.0,14.0,6.0,4.0,46.0,12.0,2.0,0.0,8.0,2.0,1.0
Valorant Masters Toronto 2025,Swiss Stage,Round 1,Gen.G vs MIBR,Gen.G,MIBR,2,0,Gen.G won,vct_2025,1.3373333333333333,242.93333333333334,10.0,164.93333333333334,3.066666666666667,32.6,0.0,8.0,36.0,8.0,8.0,72.0,16.0,2.0,0.0,2.0,2.0,1.0,0.5459999999999999,133.0,-10.0,88.93333333333334,1.2,33.733333333333334,0.0,4.0,8.0,0.0,0.0,24.0,4.0,2.0,0.0,2.0,2.0,1.0
Valorant Masters Toronto 2025,Swiss Stage,Round 2 (1-0),Bilibili Gaming vs Sentinels,Bilibili Gaming,Sentinels,1,2,Sentinels won,vct_2025,0.9195,181.85,-1.2,115.8,2.8,25.6,0.0,12.0,34.0,8.0,6.0,78.0,20.0,4.0,0.0,4.0,2.0,1.0,1.089,192.05,1.1,123.95,3.4,27.45,0.0,22.0,42.0,6.0,6.0,68.0,32.0,4.0,0.0,6.0,2.0,1.0
Valorant Masters Toronto 2025,Swiss Stage,Round 2 (1-0),Paper Rex vs Gen.G,Paper Rex,Gen.G,0,2,Gen.G won,vct_2025,0.84,173.46666666666667,-4.933333333333334,113.26666666666667,2.2666666666666666,25.4,0.0,4.0,24.0,0.0,0.0,50.0,14.0,0.0,0.0,4.0,2.0,1.0,1.232,218.93333333333334,4.933333333333334,138.8,3.066666666666667,26.466666666666665,0.0,14.0,30.0,8.0,8.0,48.0,16.0,8.0,2.0,10.0,2.0,1.0
Valorant Masters Toronto 2025,Swiss Stage,Round 2 (0-1),Team Heretics vs Wolves Esports,Team Heretics,Wolves Esports,0,2,Wolves Esports won,vct_2025,0.9073333333333333,191.26666666666668,-0.6666666666666666,119.66666666666667,3.2,29.2,0.0,6.0,28.0,4.0,2.0,72.0,6.0,2.0,0.0,4.0,2.0,1.0,1.004,193.46666666666667,0.6666666666666666,122.46666666666667,2.8,29.533333333333335,0.0,14.0,32.0,6.0,6.0,60.0,20.0,2.0,2.0,6.0,2.0,1.0
Valorant Masters Toronto 2025,Swiss Stage,Round 2 (0-1),Team Liquid vs MIBR,Team Liquid,MIBR,2,0,Team Liquid won,vct_2025,1.0787499999999999,201.3125,2.75,132.5,3.25,32.4375,2.0,14.0,28.0,8.0,8.0,58.0,14.0,0.0,0.0,4.0,2.0,1.0,0.8393333333333334,184.8,-2.933333333333333,126.2,1.7333333333333334,26.266666666666666,0.0,8.0,18.0,0.0,0.0,40.0,10.0,4.0,0.0,4.0,2.0,1.0
Valorant Masters Toronto 2025,Swiss Stage,Round 3 (1-1),Bilibili Gaming vs Wolves Esports,Bilibili Gaming,Wolves Esports,0,2,Wolves Esports won,vct_2025,0.8613333333333333,173.2,-3.8666666666666667,111.46666666666667,2.1333333333333333,22.533333333333335,0.0,10.0,14.0,6.0,4.0,50.0,8.0,2.0,0.0,2.0,2.0,1.0,1.1506666666666665,211.8,3.7333333333333334,136.46666666666667,3.3333333333333335,24.8,2.0,12.0,34.0,4.0,4.0,44.0,20.0,6.0,0.0,2.0,2.0,1.0
Valorant Masters Toronto 2025,Swiss Stage,Round 3 (1-1),Paper Rex vs Team Liquid,Paper Rex,Team Liquid,2,1,Paper Rex won,vct_2025,1.0105,201.0,2.1,135.55,3.4,30.8,2.0,8.0,66.0,4.0,4.0,94.0,28.0,6.0,0.0,6.0,2.0,1.0,0.8071428571428572,184.9047619047619,-2.0,120.42857142857143,3.619047619047619,33.857142857142854,2.0,16.0,38.0,8.0,8.0,64.0,24.0,6.0,4.0,8.0,2.0,1.0
Valorant Masters Toronto 2025,Playoffs,Upper Quarterfinals,G2 Esports vs Paper Rex,G2 Esports,Paper Rex,0,2,Paper Rex won,vct_2025,1.014,198.4,-0.9333333333333333,130.06666666666666,3.066666666666667,25.4,2.0,14.0,22.0,4.0,4.0,44.0,14.0,10.0,0.0,2.0,2.0,1.0,1.0846666666666667,203.46666666666667,0.9333333333333333,133.8,3.2,25.733333333333334,2.0,12.0,34.0,4.0,4.0,62.0,18.0,2.0,0.0,4.0,2.0,1.0
Valorant Masters Toronto 2025,Playoffs,Upper Quarterfinals,Xi Lai Gaming vs Sentinels,Xi Lai Gaming,Sentinels,0,2,Sentinels won,vct_2025,0.7213333333333334,170.86666666666667,-6.4,111.93333333333334,2.4,33.06666666666667,0.0,12.0,8.0,4.0,4.0,40.0,6.0,2.0,0.0,4.0,2.0,1.0,1.2286666666666666,230.6,6.4,144.46666666666667,2.6666666666666665,25.6,2.0,4.0,42.0,4.0,4.0,76.0,8.0,8.0,0.0,4.0,2.0,1.0
Valorant Masters Toronto 2025,Playoffs,Upper Quarterfinals,Rex Regum Qeon vs Wolves Esports,Rex Regum Qeon,Wolves Esports,0,2,Wolves Esports won,vct_2025,0.9906666666666666,189.46666666666667,-1.6,125.73333333333333,2.533333333333333,31.466666666666665,0.0,4.0,32.0,2.0,2.0,50.0,16.0,4.0,0.0,4.0,2.0,1.0,1.1106666666666667,201.26666666666668,1.6,135.86666666666667,3.466666666666667,26.6,0.0,10.0,36.0,6.0,6.0,54.0,16.0,4.0,0.0,4.0,2.0,1.0
Valorant Masters Toronto 2025,Playoffs,Upper Quarterfinals,FNATIC vs Gen.G,FNATIC,Gen.G,1,2,Gen.G won,vct_2025,0.9630000000000001,186.5,-1.6,128.9,3.7,32.2,0.0,24.0,32.0,6.0,6.0,90.0,16.0,4.0,0.0,6.0,2.0,1.0,0.9945,194.3,1.6,124.5,3.2,30.25,2.0,10.0,56.0,8.0,6.0,70.0,36.0,8.0,0.0,8.0,2.0,1.0
Valorant Masters Toronto 2025,Playoffs,Lower Round 1,Xi Lai Gaming vs G2 Esports,Xi Lai Gaming,G2 Esports,0,2,G2 Esports won,vct_2025,0.75,168.13333333333333,-6.133333333333334,111.8,2.2666666666666666,37.06666666666667,2.0,4.0,12.0,4.0,4.0,44.0,8.0,2.0,2.0,2.0,2.0,1.0,1.192,225.93333333333334,6.0,143.86666666666667,2.6666666666666665,28.466666666666665,0.0,12.0,36.0,4.0,4.0,66.0,18.0,0.0,0.0,4.0,2.0,1.0
Valorant Masters Toronto 2025,Playoffs,Lower Round 1,Rex Regum Qeon vs FNATIC,Rex Regum Qeon,FNATIC,1,2,FNATIC won,vct_2025,0.8385,169.25,-4.8,112.05,2.6,33.0,0.0,10.0,28.0,8.0,6.0,52.0,18.0,2.0,0.0,0.0,2.0,1.0,1.1755,209.15,4.8,136.1,2.9,32.8,2.0,8.0,48.0,6.0,6.0,72.0,22.0,8.0,0.0,4.0,2.0,1.0
Valorant Masters Toronto 2025,Playoffs,Upper Semifinals,Wolves Esports vs Gen.G,Wolves Esports,Gen.G,2,0,Wolves Esports won,vct_2025,1.064,192.26666666666668,1.4666666666666666,131.4,3.3333333333333335,28.4,0.0,10.0,36.0,6.0,4.0,68.0,10.0,0.0,0.0,8.0,2.0,1.0,0.9106666666666666,182.06666666666666,-1.6,117.66666666666667,2.8,27.866666666666667,0.0,8.0,26.0,6.0,4.0,50.0,10.0,10.0,0.0,4.0,2.0,1.0
Valorant Masters Toronto 2025,Playoffs,Upper Semifinals,Sentinels vs Paper Rex,Sentinels,Paper Rex,0,2,Paper Rex won,vct_2025,0.8133333333333334,185.8,-4.133333333333334,118.0,2.8,24.2,2.0,12.0,12.0,2.0,2.0,44.0,10.0,2.0,0.0,2.0,2.0,1.0,1.096,220.2,4.133333333333334,143.33333333333334,2.533333333333333,26.666666666666668,0.0,14.0,32.0,6.0,6.0,56.0,18.0,4.0,0.0,10.0,2.0,1.0
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Gen.G vs G2 Esports,Gen.G,G2 Esports,1,2,G2 Esports won,vct_2025,0.8560000000000001,183.35,-1.9,121.35,3.6,31.0,0.0,18.0,34.0,10.0,10.0,86.0,22.0,2.0,0.0,10.0,2.0,1.0,1.066,200.05,1.9,133.35,3.2,27.4,0.0,16.0,56.0,2.0,2.0,90.0,24.0,2.0,0.0,10.0,2.0,1.0
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Sentinels vs FNATIC,Sentinels,FNATIC,1,2,FNATIC won,vct_2025,0.9525,184.5,-2.0,118.25,2.1,25.35,2.0,22.0,28.0,6.0,6.0,66.0,30.0,6.0,0.0,6.0,2.0,1.0,1.0050000000000001,197.55,1.9,132.75,4.3,30.25,2.0,24.0,36.0,8.0,6.0,72.0,26.0,4.0,0.0,4.0,2.0,1.0
Valorant Masters Toronto 2025,Playoffs,Upper Final,Paper Rex vs Wolves Esports,Paper Rex,Wolves Esports,2,0,Paper Rex won,vct_2025,1.0933333333333333,210.26666666666668,1.8666666666666667,136.4,3.466666666666667,24.066666666666666,2.0,10.0,38.0,4.0,4.0,46.0,20.0,8.0,2.0,4.0,2.0,1.0,0.8986666666666667,196.6,-1.8666666666666667,127.93333333333334,2.8,28.733333333333334,0.0,6.0,30.0,4.0,4.0,56.0,24.0,0.0,0.0,4.0,2.0,1.0
Valorant Masters Toronto 2025,Playoffs,Lower Round 3,G2 Esports vs FNATIC,G2 Esports,FNATIC,0,2,FNATIC won,vct_2025,0.874,187.2,-4.533333333333333,118.06666666666666,1.7333333333333334,23.266666666666666,4.0,6.0,26.0,4.0,4.0,52.0,12.0,4.0,0.0,6.0,2.0,1.0,1.1406666666666667,218.33333333333334,4.533333333333333,147.53333333333333,4.4,30.666666666666668,4.0,12.0,30.0,6.0,4.0,64.0,18.0,4.0,0.0,6.0,2.0,1.0
Valorant Masters Toronto 2025,Playoffs,Lower Final,Wolves Esports vs FNATIC,Wolves Esports,FNATIC,1,3,FNATIC won,vct_2025,0.8540000000000001,178.2,-4.0,114.48,3.2,29.04,4.0,8.0,44.0,6.0,6.0,110.0,20.0,2.0,0.0,8.0,1.0,2.0,1.1232,211.36,4.0,138.76,3.2,31.04,0.0,22.0,64.0,12.0,10.0,112.0,36.0,2.0,2.0,12.0,1.0,2.0
Valorant Masters Toronto 2025,Playoffs,Grand Final,Paper Rex vs FNATIC,Paper Rex,FNATIC,3,1,Paper Rex won,vct_2025,1.0308,196.68,0.4,132.0,3.76,27.48,0.0,12.0,94.0,4.0,4.0,122.0,40.0,10.0,0.0,4.0,2.0,2.0,0.9784,193.28,-0.4,128.84,4.64,28.92,2.0,20.0,66.0,12.0,12.0,122.0,36.0,10.0,0.0,6.0,0.0,2.0
VCT 2025: EMEA Stage 1,Group Stage,Week 1,Team Vitality vs GIANTX,Team Vitality,GIANTX,2,0,Team Vitality won,vct_2025,1.212,217.53333333333333,5.066666666666666,139.4,3.3333333333333335,30.733333333333334,2.0,10.0,34.0,6.0,6.0,48.0,16.0,4.0,2.0,2.0,2.0,1.0,0.8546666666666667,170.46666666666667,-5.066666666666666,114.13333333333334,1.6,28.466666666666665,0.0,12.0,8.0,2.0,2.0,32.0,14.0,0.0,2.0,4.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 1,BBL Esports vs Karmine Corp,BBL Esports,Karmine Corp,2,1,BBL Esports won,vct_2025,0.907,188.15,-0.7,125.25,3.3,26.75,6.0,12.0,32.0,8.0,8.0,94.0,12.0,4.0,0.0,8.0,2.0,1.0,1.0290000000000001,200.8,0.7,133.3,2.8,32.7,0.0,10.0,48.0,6.0,4.0,76.0,24.0,6.0,0.0,2.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 1,Team Heretics vs Apeks,Team Heretics,Apeks,2,1,Team Heretics won,vct_2025,1.0685,207.95,2.6,136.1,3.1,32.3,2.0,10.0,42.0,8.0,6.0,94.0,16.0,4.0,0.0,0.0,2.0,1.0,0.9,193.95,-2.6,124.9,2.7,31.6,0.0,6.0,42.0,6.0,6.0,56.0,20.0,10.0,0.0,6.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 1,FUT Esports vs KOI,FUT Esports,KOI,2,0,FUT Esports won,vct_2025,1.114,220.6,5.866666666666666,136.06666666666666,4.0,29.066666666666666,0.0,12.0,36.0,6.0,6.0,68.0,18.0,6.0,0.0,4.0,2.0,1.0,0.6940000000000001,170.66666666666666,-5.866666666666666,112.26666666666667,1.7333333333333334,30.8,2.0,4.0,24.0,2.0,2.0,46.0,14.0,2.0,0.0,6.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 1,FNATIC vs Natus Vincere,FNATIC,Natus Vincere,2,0,FNATIC won,vct_2025,1.0753333333333333,201.86666666666667,3.6,132.33333333333334,3.2,29.2,2.0,8.0,36.0,6.0,6.0,60.0,10.0,6.0,0.0,4.0,2.0,1.0,0.824,174.66666666666666,-3.6,115.86666666666666,2.4,29.6,0.0,8.0,22.0,2.0,2.0,40.0,16.0,0.0,0.0,2.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 1,Team Liquid vs Gentle Mates,Team Liquid,Gentle Mates,1,2,Gentle Mates won,vct_2025,0.9765,191.95,-1.0,129.25,3.6,29.3,4.0,14.0,38.0,6.0,4.0,80.0,22.0,0.0,0.0,6.0,2.0,1.0,1.004,196.0,1.0,127.45,2.8,30.9,2.0,14.0,40.0,10.0,8.0,86.0,22.0,4.0,0.0,4.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 2,Team Liquid vs BBL Esports,Team Liquid,BBL Esports,2,1,Team Liquid won,vct_2025,0.9650000000000001,202.9,1.6,134.95,2.9,34.25,2.0,10.0,42.0,6.0,4.0,84.0,28.0,2.0,0.0,8.0,2.0,1.0,0.9215,188.35,-1.6,123.65,2.5,26.3,4.0,8.0,28.0,8.0,8.0,66.0,26.0,2.0,0.0,2.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 2,Apeks vs Natus Vincere,Apeks,Natus Vincere,1,2,Natus Vincere won,vct_2025,0.969,188.8,-1.5,121.35,2.9,26.55,0.0,18.0,32.0,10.0,6.0,74.0,32.0,2.0,2.0,4.0,2.0,1.0,1.0585,198.75,1.4,135.5,3.7,33.55,0.0,8.0,58.0,6.0,6.0,78.0,34.0,6.0,0.0,6.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 2,FUT Esports vs Gentle Mates,FUT Esports,Gentle Mates,2,1,FUT Esports won,vct_2025,1.1285,212.85,2.3,134.2,4.0,27.1,2.0,18.0,50.0,12.0,8.0,78.0,36.0,8.0,2.0,6.0,2.0,1.0,0.9205,190.65,-2.3,128.85,3.4,33.5,0.0,6.0,56.0,4.0,4.0,100.0,20.0,10.0,0.0,6.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 2,Team Heretics vs GIANTX,Team Heretics,GIANTX,2,1,Team Heretics won,vct_2025,1.145,222.35,5.1,144.8,4.0,32.45,2.0,16.0,48.0,8.0,8.0,74.0,34.0,10.0,2.0,6.0,2.0,1.0,0.7885,181.75,-5.3,120.7,2.1,33.55,4.0,12.0,28.0,4.0,4.0,78.0,18.0,6.0,0.0,2.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 2,Team Vitality vs FNATIC,Team Vitality,FNATIC,1,2,FNATIC won,vct_2025,0.9205,178.3,-2.3,116.4,3.0,27.85,2.0,14.0,44.0,8.0,8.0,82.0,18.0,4.0,0.0,4.0,2.0,1.0,1.0125,196.05,2.3,124.9,4.6,28.9,2.0,12.0,66.0,4.0,4.0,86.0,38.0,6.0,0.0,10.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 2,KOI vs Karmine Corp,KOI,Karmine Corp,0,2,Karmine Corp won,vct_2025,0.778,153.2,-4.0,104.66666666666667,2.533333333333333,27.333333333333332,0.0,6.0,16.0,6.0,6.0,34.0,10.0,4.0,2.0,4.0,2.0,1.0,1.2066666666666668,201.86666666666667,4.0,131.13333333333333,2.933333333333333,39.53333333333333,0.0,6.0,46.0,2.0,2.0,42.0,22.0,4.0,0.0,4.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 3,KOI vs BBL Esports,KOI,BBL Esports,0,2,BBL Esports won,vct_2025,0.792,184.2,-5.733333333333333,121.33333333333333,2.4,33.06666666666667,2.0,14.0,12.0,2.0,2.0,34.0,22.0,2.0,0.0,4.0,2.0,1.0,1.094,221.4,5.733333333333333,143.2,3.066666666666667,28.933333333333334,2.0,12.0,32.0,6.0,6.0,66.0,24.0,2.0,2.0,4.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 3,Natus Vincere vs GIANTX,Natus Vincere,GIANTX,2,1,Natus Vincere won,vct_2025,1.135,222.1,4.1,144.7,3.2,31.55,0.0,14.0,46.0,10.0,10.0,74.0,24.0,12.0,0.0,8.0,2.0,1.0,0.783,178.7,-4.1,116.4,2.3,29.0,2.0,14.0,22.0,2.0,2.0,64.0,10.0,4.0,0.0,4.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 3,Team Liquid vs FUT Esports,Team Liquid,FUT Esports,2,0,Team Liquid won,vct_2025,1.2226666666666666,226.06666666666666,6.133333333333334,146.4,3.066666666666667,30.666666666666668,0.0,10.0,36.0,6.0,6.0,48.0,20.0,2.0,0.0,6.0,2.0,1.0,0.6933333333333334,161.46666666666667,-6.133333333333334,108.4,1.7333333333333334,25.733333333333334,0.0,4.0,14.0,2.0,2.0,38.0,8.0,0.0,0.0,2.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 3,Team Vitality vs Team Heretics,Team Vitality,Team Heretics,0,2,Team Heretics won,vct_2025,0.8640000000000001,181.0,-3.7333333333333334,118.93333333333334,2.2666666666666666,27.8,0.0,12.0,16.0,4.0,4.0,44.0,14.0,4.0,0.0,2.0,2.0,1.0,1.056,205.93333333333334,3.7333333333333334,132.66666666666666,3.2,42.4,2.0,12.0,34.0,4.0,4.0,50.0,26.0,4.0,0.0,6.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 3,Apeks vs FNATIC,Apeks,FNATIC,0,2,FNATIC won,vct_2025,0.9626666666666667,179.93333333333334,-3.2,120.13333333333334,2.933333333333333,29.2,0.0,10.0,26.0,2.0,2.0,66.0,4.0,4.0,0.0,2.0,2.0,1.0,1.1159999999999999,198.53333333333333,3.066666666666667,134.6,3.466666666666667,28.666666666666668,2.0,8.0,40.0,8.0,6.0,86.0,10.0,2.0,0.0,2.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 3,Karmine Corp vs Gentle Mates,Karmine Corp,Gentle Mates,2,0,Karmine Corp won,vct_2025,1.2273333333333334,223.33333333333334,4.933333333333334,146.46666666666667,3.066666666666667,40.266666666666666,0.0,12.0,38.0,4.0,4.0,60.0,26.0,2.0,0.0,2.0,2.0,1.0,0.7673333333333333,165.33333333333334,-4.933333333333334,110.2,2.4,32.4,2.0,8.0,14.0,4.0,4.0,50.0,8.0,4.0,0.0,2.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 4,Team Vitality vs Apeks,Team Vitality,Apeks,2,0,Team Vitality won,vct_2025,1.16,216.26666666666668,3.466666666666667,138.26666666666668,2.6666666666666665,23.666666666666668,2.0,10.0,36.0,4.0,4.0,54.0,16.0,10.0,0.0,6.0,2.0,1.0,0.8406666666666667,186.26666666666668,-3.6,120.46666666666667,2.6666666666666665,29.533333333333335,0.0,14.0,12.0,4.0,4.0,56.0,10.0,2.0,0.0,10.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 4,Team Liquid vs KOI,Team Liquid,KOI,2,0,Team Liquid won,vct_2025,1.0493333333333335,198.66666666666666,3.3333333333333335,129.93333333333334,2.533333333333333,30.133333333333333,0.0,18.0,22.0,12.0,8.0,60.0,14.0,6.0,0.0,8.0,2.0,1.0,0.912,184.66666666666666,-3.3333333333333335,120.93333333333334,2.4,30.8,0.0,6.0,22.0,0.0,0.0,52.0,8.0,4.0,0.0,4.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 4,Gentle Mates vs BBL Esports,Gentle Mates,BBL Esports,0,2,BBL Esports won,vct_2025,0.8126666666666666,170.93333333333334,-4.266666666666667,113.06666666666666,2.2666666666666666,35.93333333333333,2.0,4.0,22.0,0.0,0.0,36.0,14.0,4.0,0.0,2.0,2.0,1.0,1.1893333333333334,221.13333333333333,4.266666666666667,140.4,3.2,22.666666666666668,0.0,14.0,32.0,8.0,8.0,54.0,18.0,4.0,2.0,6.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 4,GIANTX vs FNATIC,GIANTX,FNATIC,1,2,FNATIC won,vct_2025,0.9029999999999999,185.25,-1.6,122.4,3.1,37.15,0.0,14.0,34.0,8.0,8.0,76.0,20.0,0.0,0.0,2.0,2.0,1.0,1.051,205.6,1.6,138.3,3.3,26.9,0.0,8.0,60.0,4.0,4.0,86.0,26.0,2.0,2.0,2.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 4,Karmine Corp vs FUT Esports,Karmine Corp,FUT Esports,1,2,FUT Esports won,vct_2025,0.9335000000000001,192.8,-0.6,124.9,3.5,31.55,4.0,8.0,40.0,8.0,6.0,86.0,34.0,2.0,0.0,8.0,2.0,1.0,1.0230000000000001,201.95,0.6,130.65,3.3,28.3,4.0,8.0,58.0,6.0,6.0,76.0,24.0,14.0,2.0,8.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 4,Natus Vincere vs Team Heretics,Natus Vincere,Team Heretics,0,2,Team Heretics won,vct_2025,0.738,158.33333333333334,-6.4,105.46666666666667,1.0666666666666667,28.533333333333335,0.0,6.0,14.0,2.0,2.0,32.0,12.0,4.0,0.0,4.0,2.0,1.0,1.2153333333333334,222.26666666666668,6.4,137.2,3.8666666666666667,42.6,0.0,14.0,32.0,6.0,6.0,58.0,18.0,4.0,2.0,4.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 5,BBL Esports vs FUT Esports,BBL Esports,FUT Esports,2,0,BBL Esports won,vct_2025,1.0806666666666667,221.6,3.2,145.4,5.066666666666666,27.733333333333334,2.0,12.0,58.0,4.0,4.0,106.0,26.0,6.0,0.0,10.0,2.0,1.0,0.9693333333333334,200.0,-3.2,133.26666666666668,4.533333333333333,28.733333333333334,0.0,8.0,56.0,4.0,4.0,74.0,34.0,12.0,0.0,12.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 5,GIANTX vs Apeks,GIANTX,Apeks,2,0,GIANTX won,vct_2025,1.2020000000000002,211.73333333333332,4.933333333333334,137.2,2.8,33.53333333333333,0.0,6.0,38.0,8.0,4.0,58.0,26.0,4.0,0.0,8.0,2.0,1.0,0.8446666666666667,175.8,-4.933333333333334,116.26666666666667,2.8,32.13333333333333,2.0,4.0,22.0,4.0,4.0,44.0,10.0,4.0,0.0,2.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 5,Gentle Mates vs KOI,Gentle Mates,KOI,1,2,KOI won,vct_2025,0.842,179.8,-4.0,120.0,2.5,33.65,4.0,8.0,44.0,0.0,0.0,66.0,18.0,6.0,2.0,2.0,2.0,1.0,1.103,205.95,4.0,135.6,4.0,30.85,0.0,24.0,38.0,12.0,12.0,98.0,20.0,4.0,0.0,0.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 5,Team Vitality vs Natus Vincere,Team Vitality,Natus Vincere,0,2,Natus Vincere won,vct_2025,0.846,170.86666666666667,-5.466666666666667,115.53333333333333,1.6,28.933333333333334,0.0,8.0,22.0,2.0,2.0,40.0,14.0,4.0,0.0,4.0,2.0,1.0,1.1520000000000001,207.53333333333333,4.8,133.2,4.0,26.733333333333334,0.0,8.0,36.0,8.0,6.0,62.0,16.0,2.0,0.0,4.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 5,Team Liquid vs Karmine Corp,Team Liquid,Karmine Corp,2,1,Team Liquid won,vct_2025,1.014,190.46666666666667,1.2,127.66666666666667,3.7333333333333334,34.93333333333333,0.0,8.0,32.0,4.0,2.0,44.0,10.0,6.0,0.0,0.0,2.0,1.0,1.0466666666666666,192.33333333333334,-1.2,127.46666666666667,1.7333333333333334,32.0,2.0,14.0,16.0,6.0,6.0,44.0,16.0,4.0,0.0,6.0,2.0,1.0
VCT 2025: EMEA Stage 1,Group Stage,Week 5,FNATIC vs Team Heretics,FNATIC,Team Heretics,0,2,Team Heretics won,vct_2025,0.7946666666666666,184.13333333333333,-2.8,123.46666666666667,2.2666666666666666,27.333333333333332,0.0,6.0,18.0,6.0,4.0,38.0,16.0,2.0,2.0,4.0,2.0,1.0,1.0126666666666666,201.53333333333333,2.6666666666666665,131.0,3.2,35.53333333333333,0.0,6.0,40.0,6.0,4.0,38.0,16.0,6.0,0.0,2.0,2.0,1.0
VCT 2025: EMEA Stage 1,Playoffs,Upper Round 1,BBL Esports vs Natus Vincere,BBL Esports,Natus Vincere,2,0,BBL Esports won,vct_2025,1.0673333333333332,206.13333333333333,2.8,133.8,3.2,24.0,0.0,10.0,40.0,2.0,0.0,64.0,14.0,6.0,0.0,4.0,2.0,1.0,0.894,185.6,-2.8,123.06666666666666,2.8,27.666666666666668,0.0,10.0,20.0,8.0,8.0,38.0,26.0,2.0,0.0,8.0,2.0,1.0
VCT 2025: EMEA Stage 1,Playoffs,Upper Round 1,FNATIC vs FUT Esports,FNATIC,FUT Esports,2,0,FNATIC won,vct_2025,1.1453333333333333,214.0,4.8,138.33333333333334,2.533333333333333,31.133333333333333,0.0,12.0,36.0,4.0,2.0,60.0,14.0,4.0,0.0,0.0,2.0,1.0,0.782,165.53333333333333,-4.8,105.06666666666666,2.8,33.06666666666667,0.0,8.0,14.0,6.0,6.0,34.0,12.0,2.0,0.0,2.0,2.0,1.0
VCT 2025: EMEA Stage 1,Playoffs,Lower Round 1,Natus Vincere vs Karmine Corp,Natus Vincere,Karmine Corp,2,1,Natus Vincere won,vct_2025,1.0175,197.1,1.0,132.95,3.9,30.4,0.0,18.0,50.0,8.0,8.0,104.0,24.0,6.0,0.0,4.0,2.0,1.0,1.021,195.3,-1.0,131.5,3.5,32.05,4.0,18.0,46.0,4.0,4.0,76.0,32.0,6.0,0.0,12.0,2.0,1.0
