Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Name,Match ID,Map,Game ID,tournament
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Weibo Gaming vs Shenzhen NTER,221837,Haven,133521,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Royal Never Give Up vs Nova Esports,221838,Ascent,133523,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Royal Never Give Up vs Nova Esports,221838,Bind,133524,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Royal Never Give Up vs Nova Esports,221838,Split,133525,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Night Wings Gaming vs Gank Gaming,221839,Split,133526,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Night Wings Gaming vs Gank Gaming,221839,Bind,133527,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Number One Player vs Monarch Effect,221840,Pearl,133529,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Number One Player vs Monarch Effect,221840,Lotus,133530,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Number One Player vs Monarch Effect,221840,Bind,133531,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Totoro Gaming vs Douyu Gaming,221841,Ascent,133532,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Totoro Gaming vs Douyu Gaming,221841,Pearl,133533,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Kingzone vs Four Angry Men,221842,Lotus,133535,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Kingzone vs Four Angry Men,221842,Pearl,133536,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Invincible Gaming vs Rare Atom,221844,Lotus,133541,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Invincible Gaming vs Rare Atom,221844,Bind,133542,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Dragon Ranger Gaming vs TYLOO,221843,Bind,133538,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Dragon Ranger Gaming vs TYLOO,221843,Ascent,133539,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 4,Weibo Gaming vs Night Wings Gaming,222364,Haven,133694,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 4,Weibo Gaming vs Night Wings Gaming,222364,Lotus,133695,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 4,Four Angry Men vs Invincible Gaming,222367,Pearl,133703,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 4,Four Angry Men vs Invincible Gaming,222367,Bind,133704,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 4,Four Angry Men vs Invincible Gaming,222367,Lotus,133705,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 4,Douyu Gaming vs Royal Never Give Up,222365,Bind,133697,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 4,Douyu Gaming vs Royal Never Give Up,222365,Split,133698,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 4,Nova Esports vs Gank Gaming,222368,Ascent,133706,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 4,Nova Esports vs Gank Gaming,222368,Bind,133707,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 4,Nova Esports vs Gank Gaming,222368,Lotus,133708,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 4,Dragon Ranger Gaming vs Monarch Effect,222366,Ascent,133700,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 4,Dragon Ranger Gaming vs Monarch Effect,222366,Pearl,133701,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 4,Dragon Ranger Gaming vs Monarch Effect,222366,Split,133702,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 4,Shenzhen NTER vs Number One Player,222369,Lotus,133709,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 4,Shenzhen NTER vs Number One Player,222369,Split,133710,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 5,Night Wings Gaming vs Shenzhen NTER,222530,Split,133712,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 5,Night Wings Gaming vs Shenzhen NTER,222530,Haven,133713,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 5,Night Wings Gaming vs Shenzhen NTER,222530,Ascent,133714,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 5,Gank Gaming vs Four Angry Men,222531,Bind,133715,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 5,Gank Gaming vs Four Angry Men,222531,Haven,133716,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 5,Gank Gaming vs Four Angry Men,222531,Ascent,133717,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 5,Dragon Ranger Gaming vs Douyu Gaming,222532,Haven,133718,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 5,Dragon Ranger Gaming vs Douyu Gaming,222532,Lotus,133719,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Knockout Round,Trace Esports vs Four Angry Men,235566,Haven,135323,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Knockout Round,Trace Esports vs Four Angry Men,235566,Lotus,135324,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Knockout Round,Monarch Effect vs Royal Never Give Up,235567,Bind,135326,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Knockout Round,Monarch Effect vs Royal Never Give Up,235567,Haven,135327,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Knockout Round,Monarch Effect vs Royal Never Give Up,235567,Split,135328,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Knockout Round,TYLOO vs Shenzhen NTER,235568,Pearl,135329,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Knockout Round,TYLOO vs Shenzhen NTER,235568,Lotus,135330,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Knockout Round,Weibo Gaming vs Dragon Ranger Gaming,235569,Haven,135332,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Knockout Round,Weibo Gaming vs Dragon Ranger Gaming,235569,Bind,135333,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Knockout Round,Weibo Gaming vs Dragon Ranger Gaming,235569,Split,135334,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Upper Quarterfinals,Attacking Soul Esports vs Trace Esports,235552,Lotus,135273,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Upper Quarterfinals,Attacking Soul Esports vs Trace Esports,235552,Split,135274,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Upper Quarterfinals,Attacking Soul Esports vs Trace Esports,235552,Bind,135275,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Upper Quarterfinals,Bilibili Gaming vs Monarch Effect,235553,Lotus,135276,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Upper Quarterfinals,Bilibili Gaming vs Monarch Effect,235553,Haven,135277,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Upper Quarterfinals,FunPlus Phoenix vs TYLOO,235554,Fracture,135279,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Upper Quarterfinals,FunPlus Phoenix vs TYLOO,235554,Bind,135280,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Upper Quarterfinals,EDward Gaming vs Weibo Gaming,235555,Fracture,135282,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Upper Quarterfinals,EDward Gaming vs Weibo Gaming,235555,Bind,135283,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Lower Round 1,Attacking Soul Esports vs Monarch Effect,235560,Fracture,135301,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Lower Round 1,Attacking Soul Esports vs Monarch Effect,235560,Split,135302,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Lower Round 1,FunPlus Phoenix vs Weibo Gaming,235561,Lotus,135304,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Lower Round 1,FunPlus Phoenix vs Weibo Gaming,235561,Ascent,135305,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Upper Semifinals,Trace Esports vs Bilibili Gaming,235556,Haven,135285,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Upper Semifinals,Trace Esports vs Bilibili Gaming,235556,Lotus,135286,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Upper Semifinals,Trace Esports vs Bilibili Gaming,235556,Split,135287,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Upper Semifinals,TYLOO vs EDward Gaming,235557,Split,135288,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Upper Semifinals,TYLOO vs EDward Gaming,235557,Haven,135289,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Upper Semifinals,TYLOO vs EDward Gaming,235557,Bind,135290,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Lower Round 2,Trace Esports vs FunPlus Phoenix,235562,Lotus,135307,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Lower Round 2,Trace Esports vs FunPlus Phoenix,235562,Split,135308,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Lower Round 2,Trace Esports vs FunPlus Phoenix,235562,Ascent,135309,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Lower Round 2,TYLOO vs Attacking Soul Esports,235563,Split,135310,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Lower Round 2,TYLOO vs Attacking Soul Esports,235563,Fracture,135311,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Lower Round 2,TYLOO vs Attacking Soul Esports,235563,Ascent,135312,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Upper Final,Bilibili Gaming vs EDward Gaming,235558,Pearl,135291,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Upper Final,Bilibili Gaming vs EDward Gaming,235558,Bind,135292,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Upper Final,Bilibili Gaming vs EDward Gaming,235558,Split,135293,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Lower Round 3,TYLOO vs FunPlus Phoenix,235564,Pearl,135313,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Lower Round 3,TYLOO vs FunPlus Phoenix,235564,Bind,135314,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Lower Round 3,TYLOO vs FunPlus Phoenix,235564,Ascent,135315,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Lower Round 3,TYLOO vs FunPlus Phoenix,235564,Fracture,135316,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Lower Final,Bilibili Gaming vs FunPlus Phoenix,235565,Lotus,135318,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Lower Final,Bilibili Gaming vs FunPlus Phoenix,235565,Bind,135319,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Lower Final,Bilibili Gaming vs FunPlus Phoenix,235565,Pearl,135320,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Lower Final,Bilibili Gaming vs FunPlus Phoenix,235565,Split,135321,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Lower Final,Bilibili Gaming vs FunPlus Phoenix,235565,Ascent,135322,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Grand Final,EDward Gaming vs Bilibili Gaming,235559,Split,135296,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Grand Final,EDward Gaming vs Bilibili Gaming,235559,Fracture,135297,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Grand Final,EDward Gaming vs Bilibili Gaming,235559,Bind,135298,vct_2023
Champions Tour 2023: Champions China Qualifier,1664,Playoffs,3156,Grand Final,EDward Gaming vs Bilibili Gaming,235559,Haven,135299,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Opening (B),FUT Esports vs Evil Geniuses,220297,Split,132557,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Opening (B),FUT Esports vs Evil Geniuses,220297,Lotus,132558,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Opening (B),DRX vs Attacking Soul Esports,220296,Fracture,132554,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Opening (B),DRX vs Attacking Soul Esports,220296,Pearl,132555,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Opening (A),EDward Gaming vs T1,220292,Fracture,132542,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Opening (A),EDward Gaming vs T1,220292,Haven,132543,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Opening (A),EDward Gaming vs T1,220292,Pearl,132544,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Opening (A),NRG Esports vs Natus Vincere,220290,Ascent,132539,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Opening (A),NRG Esports vs Natus Vincere,220290,Lotus,132540,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Opening (A),NRG Esports vs Natus Vincere,220290,Split,132541,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Winner's (B),DRX vs Evil Geniuses,220298,Fracture,132560,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Winner's (B),DRX vs Evil Geniuses,220298,Ascent,132561,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Winner's (A),NRG Esports vs T1,220293,Lotus,132545,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Winner's (A),NRG Esports vs T1,220293,Bind,132546,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Winner's (A),NRG Esports vs T1,220293,Pearl,132547,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Elimination (B),Attacking Soul Esports vs FUT Esports,220299,Haven,132563,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Elimination (B),Attacking Soul Esports vs FUT Esports,220299,Ascent,132564,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Elimination (B),Attacking Soul Esports vs FUT Esports,220299,Lotus,132565,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Elimination (A),Natus Vincere vs EDward Gaming,220294,Pearl,132548,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Elimination (A),Natus Vincere vs EDward Gaming,220294,Bind,132549,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Decider (B),DRX vs FUT Esports,220300,Bind,132566,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Decider (B),DRX vs FUT Esports,220300,Fracture,132567,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Decider (B),DRX vs FUT Esports,220300,Haven,132568,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Decider (A),T1 vs EDward Gaming,220295,Fracture,132551,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Group Stage,2857,Decider (A),T1 vs EDward Gaming,220295,Haven,132552,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Upper Quarterfinals,LOUD vs Evil Geniuses,220444,Fracture,132701,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Upper Quarterfinals,LOUD vs Evil Geniuses,220444,Ascent,132702,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Upper Quarterfinals,Team Liquid vs EDward Gaming,220443,Haven,132698,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Upper Quarterfinals,Team Liquid vs EDward Gaming,220443,Split,132699,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Upper Quarterfinals,Team Liquid vs EDward Gaming,220443,Lotus,132700,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Upper Quarterfinals,FNATIC vs NRG Esports,220442,Fracture,132695,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Upper Quarterfinals,FNATIC vs NRG Esports,220442,Bind,132696,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Upper Quarterfinals,Paper Rex vs DRX,220441,Split,132692,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Upper Quarterfinals,Paper Rex vs DRX,220441,Bind,132693,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Lower Round 1,EDward Gaming vs LOUD,220450,Lotus,132721,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Lower Round 1,EDward Gaming vs LOUD,220450,Fracture,132722,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Lower Round 1,DRX vs NRG Esports,220449,Pearl,132718,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Lower Round 1,DRX vs NRG Esports,220449,Haven,132719,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Upper Semifinals,Team Liquid vs Evil Geniuses,220446,Fracture,132707,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Upper Semifinals,Team Liquid vs Evil Geniuses,220446,Haven,132708,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Upper Semifinals,Paper Rex vs FNATIC,220445,Lotus,132704,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Upper Semifinals,Paper Rex vs FNATIC,220445,Bind,132705,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Lower Round 2,Team Liquid vs NRG Esports,220451,Haven,132724,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Lower Round 2,Team Liquid vs NRG Esports,220451,Ascent,132725,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Lower Round 2,Team Liquid vs NRG Esports,220451,Split,132726,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Lower Round 2,Paper Rex vs EDward Gaming,220452,Fracture,132727,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Lower Round 2,Paper Rex vs EDward Gaming,220452,Split,132728,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Lower Round 2,Paper Rex vs EDward Gaming,220452,Lotus,132729,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Upper Final,FNATIC vs Evil Geniuses,220447,Lotus,132710,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Upper Final,FNATIC vs Evil Geniuses,220447,Fracture,132711,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Upper Final,FNATIC vs Evil Geniuses,220447,Split,132712,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Lower Round 3,NRG Esports vs Paper Rex,220453,Pearl,132730,vct_2023
Champions Tour 2023: Masters Tokyo,1494,Playoffs,3154,Lower Round 3,NRG Esports vs Paper Rex,220453,Lotus,132731,vct_2023
